event_type,event_cause,requires_road_closure,zone,latitude,longitude,hour,day,month,weekday,weekofyear,Risk_Probability,Risk_Score,Risk_Category,Congestion_Score,Estimated_Delay_Minutes,Police_Personnel,Barricades,Diversion_Routes
7704,136,0,318,13.0439467,77.5571367,1.0,19.0,11.0,6.0,46,0.9114007442418784,91.14,High,82.026,54,8,10,2
7704,4894,0,269,12.9755916,77.626261,3.0,5.0,12.0,1.0,49,0.9276061448915448,92.76,High,83.48400000000001,55,8,10,2
7704,4894,1,4728,12.9592974,77.6546997,0.0,2.0,4.0,1.0,14,0.9810098674713564,98.1,High,98.28999999999999,63,12,15,4
7704,4894,0,413,13.0462883,77.5559138,19.0,30.0,11.0,3.0,48,0.8665879889150008,86.66,High,77.994,51,8,10,2
7704,537,0,233,12.8985353,77.5444672,22.0,15.0,12.0,4.0,50,0.0037733970117249335,0.38,Low,0.342,5,2,2,0
7704,12,0,233,12.9139049,77.5658552,5.0,2.0,1.0,1.0,1,0.969152586648286,96.92,High,87.22800000000001,57,12,15,4
7704,4894,0,4728,12.9591144,77.6574092,21.0,1.0,4.0,0.0,14,0.9711980920210862,97.12,High,87.408,57,12,15,4
7704,170,0,233,12.9067017,77.5448433,6.0,29.0,12.0,4.0,52,0.037513101638024335,3.75,Low,3.375,7,2,2,0
7704,4894,0,4728,12.9662158,77.6066903,3.0,25.0,2.0,6.0,8,0.9622164513396454,96.22,High,86.598,56,12,15,4
467,480,0,4728,13.0670028,77.6517305,6.0,27.0,2.0,1.0,9,0.05186832411939881,5.19,Low,4.671,7,2,2,0
7704,638,0,4728,12.913843,77.6774956,6.0,3.0,2.0,5.0,5,0.04064820691111171,4.06,Low,3.654,7,2,2,0
7704,4894,0,4728,12.9809718,77.5876651,5.0,24.0,1.0,2.0,4,0.1356983604317028,13.57,Low,12.213000000000001,12,2,2,0
467,480,1,4728,12.965034,77.5747048,11.0,1.0,2.0,3.0,5,0.9698148081822524,96.98,High,97.28200000000001,63,12,15,4
7704,4894,0,4728,12.9242728,77.6289004,4.0,3.0,3.0,6.0,9,0.5414463253544521,54.14,Medium,48.726,34,4,4,1
7704,4894,0,4728,12.9358519,77.5140606,3.0,13.0,2.0,1.0,7,0.9496090436297666,94.96,High,85.464,56,12,15,4
7704,638,1,4728,12.93008,77.6219487,3.0,8.0,2.0,3.0,6,0.7780924451241829,77.81,Medium,80.02900000000001,53,8,10,2
7704,480,1,354,12.9174784,77.6237621,11.0,12.0,11.0,6.0,45,0.9387004233534522,93.87,High,94.483,61,12,15,4
7704,365,0,4728,12.9595784,77.6492766,19.0,2.0,2.0,4.0,5,0.9502743856687327,95.03,High,85.527,56,12,15,4
467,480,0,4728,12.9424427,77.7473603,4.0,21.0,3.0,3.0,12,0.004871551445720565,0.49,Low,0.441,5,2,2,0
7704,638,0,4728,12.92325643,77.58360956,22.0,11.0,3.0,0.0,11,0.08484591355425072,8.48,Low,7.632000000000001,9,2,2,0
7704,4894,0,4728,12.9965833,77.5228984,1.0,21.0,2.0,2.0,8,0.4381881820598825,43.82,Low,39.438,28,2,2,0
7704,638,0,4728,12.9694415,77.7006984,2.0,5.0,2.0,0.0,6,0.9900833387307092,99.01,High,89.10900000000001,58,12,15,4
7704,4894,0,432,13.0414837,77.5167294,3.0,10.0,11.0,4.0,45,0.9868759711546954,98.69,High,88.821,58,12,15,4
7704,4894,0,4728,12.9785537,77.6057138,23.0,4.0,2.0,6.0,5,0.9526621726637428,95.27,High,85.743,56,12,15,4
7704,638,0,4728,12.9854129,77.5941024,21.0,7.0,3.0,3.0,10,0.7136034265236946,71.36,Medium,64.224,43,4,4,1
7704,4894,0,4728,12.9832059,77.5766759,22.0,7.0,3.0,3.0,10,0.005309501004293515,0.53,Low,0.47700000000000004,5,2,2,0
7704,4894,0,318,13.0356786,77.6283334,23.0,13.0,1.0,5.0,2,0.9764359255424471,97.64,High,87.876,57,12,15,4
7704,4894,0,358,13.0002741,77.5840717,7.0,23.0,11.0,3.0,47,0.9892543574225828,98.93,High,89.037,58,12,15,4
7704,4894,0,4728,12.8969056,77.635054,4.0,30.0,3.0,5.0,13,0.8907474797112944,89.07,High,80.163,53,8,10,2
7704,365,0,233,12.91861725,77.58946,23.0,16.0,1.0,1.0,3,0.003898396301492235,0.39,Low,0.35100000000000003,5,2,2,0
7704,638,0,4728,13.0426261,77.5148623,18.0,2.0,2.0,4.0,5,0.9842162584358437,98.42,High,88.578,58,12,15,4
7704,4894,0,413,13.0433943,77.5526026,18.0,8.0,12.0,4.0,49,0.9944446266079473,99.44,High,89.496,58,12,15,4
467,480,0,253,12.9695695,77.7006851,20.0,29.0,11.0,2.0,48,0.9914089836262907,99.14,High,89.226,58,12,15,4
7704,4894,0,4728,12.9853023,77.6435876,19.0,28.0,2.0,2.0,9,0.9818341671659024,98.18,High,88.36200000000001,58,12,15,4
7704,638,0,432,12.9749011,77.5122987,7.0,1.0,12.0,4.0,48,0.034978032627689226,3.5,Low,3.15,6,2,2,0
7704,4894,0,4728,13.0200506,77.7094059,21.0,2.0,2.0,4.0,5,0.0010399192877365547,0.1,Low,0.09000000000000001,5,2,2,0
7704,638,0,4728,12.9096044,77.6762233,7.0,10.0,3.0,6.0,10,0.06705750645121761,6.71,Low,6.039,8,2,2,0
7704,537,0,354,12.927361,77.6158835,2.0,16.0,12.0,5.0,50,0.9316274885508579,93.16,High,83.844,55,8,10,2
7704,638,0,4728,13.0415544,77.5476039,20.0,11.0,3.0,0.0,11,0.9888212075049188,98.88,High,88.992,58,12,15,4
7704,136,0,318,13.0413731,77.6226451,21.0,21.0,11.0,1.0,47,0.9818978477897571,98.19,High,88.371,58,12,15,4
7704,638,0,432,12.9521802,77.4999403,23.0,9.0,12.0,5.0,49,0.015781585329257768,1.58,Low,1.4220000000000002,5,2,2,0
7704,638,0,358,13.0145981,77.572572,8.0,18.0,1.0,3.0,3,0.04959727082980943,4.96,Low,4.464,7,2,2,0
7704,4894,0,413,13.0376741,77.5418027,13.0,22.0,11.0,2.0,47,0.991780663909741,99.18,High,89.26200000000001,58,12,15,4
7704,4894,0,358,13.0146648,77.5733395,2.0,18.0,11.0,5.0,46,0.06272872694120456,6.27,Low,5.643,8,2,2,0
7704,4894,0,4728,13.0193283,77.7087117,3.0,26.0,3.0,1.0,13,0.0007128098123090473,0.07,Low,0.06300000000000001,5,2,2,0
7704,4894,0,4728,12.8974311,77.5714977,23.0,23.0,1.0,1.0,4,0.044738898220815386,4.47,Low,4.023,7,2,2,0
7704,4894,0,358,12.9538997,77.5433473,17.0,4.0,12.0,0.0,49,0.9430373555430671,94.3,High,84.87,55,8,10,2
7704,4894,0,4728,13.0110471,77.6249949,22.0,10.0,2.0,5.0,6,0.6248949549601219,62.49,Medium,56.241,38,4,4,1
7704,458,0,4728,13.024221,77.6431929,7.0,7.0,4.0,6.0,14,0.9014662263565274,90.15,High,81.135,53,8,10,2
7704,4894,0,4728,12.9899456,77.5050229,6.0,21.0,3.0,3.0,12,0.9779311909575095,97.79,High,88.01100000000001,57,12,15,4
7704,4894,0,4728,12.9996581,77.5838823,22.0,16.0,3.0,5.0,11,0.9837683955160794,98.38,High,88.542,58,12,15,4
7704,4894,0,4728,12.9839208,77.639809,3.0,13.0,3.0,2.0,11,0.9875859391449031,98.76,High,88.884,58,12,15,4
7704,365,0,4728,13.052577,77.4868672,21.0,22.0,11.0,2.0,47,0.00030242609622564026,0.03,Low,0.027,5,2,2,0
7704,638,0,623,12.97788,77.5755198,0.0,30.0,12.0,5.0,52,0.007971016139526063,0.8,Low,0.7200000000000001,5,2,2,0
7704,537,0,233,12.9168906,77.5968291,5.0,1.0,12.0,4.0,48,0.19570019751495807,19.57,Low,17.613,15,2,2,0
7704,4894,0,432,13.0361728,77.5253839,3.0,1.0,12.0,4.0,48,0.8955906013776072,89.56,High,80.604,53,8,10,2
7704,4894,0,4728,13.0321341,77.5347102,3.0,29.0,3.0,4.0,13,0.9712608548163109,97.13,High,87.417,57,12,15,4
7704,4894,0,253,12.9424283,77.747245,0.0,3.0,1.0,2.0,1,0.005338492114713993,0.53,Low,0.47700000000000004,5,2,2,0
7704,4894,0,432,13.0288429,77.5396088,5.0,22.0,12.0,4.0,51,0.975231723875372,97.52,High,87.768,57,12,15,4
7704,4894,0,4728,12.9707357,77.6198667,6.0,29.0,2.0,3.0,9,0.6544056475698976,65.44,Medium,58.896,40,4,4,1
7704,4894,0,358,12.9233939,77.5542916,22.0,21.0,12.0,3.0,51,0.7831898957305166,78.32,Medium,70.488,47,8,10,2
7704,4894,0,4728,12.9609423,77.6382014,3.0,2.0,3.0,5.0,9,0.8345805004070941,83.46,High,75.11399999999999,50,8,10,2
7704,72,0,413,13.1028087,77.6276652,23.0,12.0,11.0,6.0,45,0.15936875970864622,15.94,Low,14.346,13,2,2,0
7704,284,1,432,13.0015734,77.5531602,22.0,8.0,12.0,4.0,49,0.38283369173443127,38.28,Low,44.452000000000005,31,4,4,1
7704,638,0,4728,13.02546,77.5810533,5.0,6.0,4.0,5.0,14,0.21361901185312793,21.36,Low,19.224,16,2,2,0
7704,4894,0,4728,13.0440033,77.5544317,4.0,11.0,2.0,6.0,6,0.9888644779452557,98.89,High,89.001,58,12,15,4
7704,638,0,432,12.9574481,77.5194348,21.0,14.0,12.0,3.0,50,0.1467569676774394,14.68,Low,13.212,12,2,2,0
7704,4894,0,4728,12.9885188,77.4730123,23.0,26.0,3.0,1.0,13,0.21432901410235355,21.43,Low,19.287,16,2,2,0
7704,638,0,413,13.0240081,77.5849244,4.0,3.0,12.0,6.0,48,0.9864369310441685,98.64,High,88.776,58,12,15,4
7704,4894,0,253,12.96309,77.748285,4.0,12.0,12.0,1.0,50,0.015381513151898726,1.54,Low,1.3860000000000001,5,2,2,0
7704,136,0,4728,13.0446608,77.5828682,6.0,20.0,2.0,1.0,8,0.995871294235886,99.59,High,89.631,58,12,15,4
7704,638,0,4728,12.958154,77.533786,22.0,27.0,3.0,2.0,13,0.9157934668305923,91.58,High,82.422,54,8,10,2
7704,4894,0,432,13.0331916,77.5410117,8.0,3.0,12.0,6.0,48,0.9596850654707925,95.97,High,86.373,56,12,15,4
7704,4894,0,269,12.9234754,77.6560202,19.0,5.0,1.0,4.0,1,0.9849251451779454,98.49,High,88.64099999999999,58,12,15,4
7704,4894,0,432,13.039535,77.5188367,22.0,12.0,12.0,1.0,50,0.9854242334662648,98.54,High,88.686,58,12,15,4
7704,537,0,269,12.972025,77.6194239,22.0,4.0,1.0,3.0,1,0.894784020243999,89.48,High,80.53200000000001,53,8,10,2
7704,4894,0,4728,12.8462325,77.6724104,2.0,7.0,4.0,6.0,14,0.009691639766928623,0.97,Low,0.873,5,2,2,0
7704,365,0,4728,12.8445617,77.6732867,0.0,28.0,12.0,3.0,52,0.002643440908694025,0.26,Low,0.234,5,2,2,0
7704,4894,0,4728,13.0188112,77.5534119,3.0,25.0,3.0,0.0,13,0.9708966994566692,97.09,High,87.381,57,12,15,4
7704,4894,0,4728,13.1396412,77.6178059,20.0,25.0,12.0,0.0,52,0.9911607855084128,99.12,High,89.20800000000001,58,12,15,4
7704,4894,0,4728,12.9228895,77.6705524,19.0,2.0,4.0,1.0,14,0.9739409011907558,97.39,High,87.651,57,12,15,4
7704,4894,0,4728,12.9988074,77.5838436,3.0,18.0,2.0,6.0,7,0.987631368011374,98.76,High,88.884,58,12,15,4
7704,638,0,432,12.9368035,77.5173112,19.0,9.0,1.0,1.0,2,0.9471419965472019,94.71,High,85.23899999999999,56,12,15,4
7704,136,0,4728,13.078493,77.4281944,20.0,2.0,3.0,5.0,9,0.0003933464571893438,0.04,Low,0.036000000000000004,5,2,2,0
7704,458,0,4728,12.9263776,77.579679,7.0,9.0,3.0,5.0,10,0.019199245856438844,1.92,Low,1.728,6,2,2,0
7704,284,0,4728,12.9715101,77.5684949,23.0,18.0,3.0,0.0,12,0.017637866066601553,1.76,Low,1.584,5,2,2,0
7704,4894,0,253,12.9692815,77.7357346,4.0,3.0,1.0,2.0,1,0.19006469208366347,19.01,Low,17.109,15,2,2,0
7704,4894,0,4728,12.9298983,77.5442921,5.0,28.0,3.0,3.0,13,0.8182329972925935,81.82,High,73.63799999999999,49,8,10,2
7704,638,0,623,12.9539511,77.5854439,3.0,20.0,11.0,0.0,47,0.05101576081620107,5.1,Low,4.59,7,2,2,0
7704,284,0,4728,13.0117307,77.5519405,8.0,3.0,4.0,2.0,14,0.8861172319740893,88.61,High,79.749,52,8,10,2
7704,4894,0,4728,13.0033728,77.5836623,20.0,22.0,1.0,0.0,4,0.9820578109764275,98.21,High,88.389,58,12,15,4
7704,170,0,253,12.971535,77.7268282,21.0,7.0,12.0,3.0,49,0.04023455181347706,4.02,Low,3.618,7,2,2,0
7704,4894,0,233,12.90672447,77.54537324,22.0,27.0,11.0,0.0,48,0.08623521990793814,8.62,Low,7.757999999999999,9,2,2,0
7704,458,0,4728,13.0493069,77.5447631,21.0,3.0,4.0,2.0,14,0.011745097509809956,1.17,Low,1.053,5,2,2,0
7704,4894,0,623,12.9730421,77.5811612,8.0,6.0,1.0,5.0,1,0.031451693622445334,3.15,Low,2.835,6,2,2,0
7704,284,0,4728,13.057764,77.5879587,7.0,5.0,4.0,4.0,14,0.10929689564193819,10.93,Low,9.837,10,2,2,0
7704,4894,0,623,12.9910466,77.5714085,3.0,19.0,1.0,4.0,3,0.03195892281883503,3.2,Low,2.8800000000000003,6,2,2,0
7704,4894,0,4728,12.9137902,77.5674728,2.0,22.0,2.0,3.0,8,0.9474298688306084,94.74,High,85.26599999999999,56,12,15,4
7704,4894,0,4728,12.8800628,77.5956054,8.0,25.0,2.0,6.0,8,0.9737412428362135,97.37,High,87.63300000000001,57,12,15,4
7704,638,0,354,12.915295,77.6235295,5.0,21.0,12.0,3.0,51,0.9182684271900385,91.83,High,82.647,54,8,10,2
7704,4894,0,358,12.9531543,77.5384246,19.0,26.0,11.0,6.0,47,0.9867114888049417,98.67,High,88.803,58,12,15,4
7704,4894,0,269,12.9720741,77.6070253,1.0,8.0,12.0,4.0,49,0.9732334875098628,97.32,High,87.588,57,12,15,4
7704,638,0,4728,12.953515,77.5003879,22.0,5.0,2.0,0.0,6,0.03886227776934837,3.89,Low,3.5010000000000003,7,2,2,0
7704,136,0,253,12.9417271,77.746705,6.0,29.0,12.0,4.0,52,0.004578062430816513,0.46,Low,0.41400000000000003,5,2,2,0
7704,4894,0,413,13.0478795,77.4999942,20.0,12.0,12.0,1.0,50,0.03166801071294934,3.17,Low,2.853,6,2,2,0
7704,4894,0,4728,13.0642359,77.4548054,4.0,5.0,4.0,4.0,14,0.0003457427905740167,0.03,Low,0.027,5,2,2,0
7704,365,0,233,12.91861725,77.58946,23.0,16.0,1.0,1.0,3,0.003898396301492235,0.39,Low,0.35100000000000003,5,2,2,0
7704,537,0,4728,12.9275496,77.6213265,21.0,26.0,3.0,1.0,13,0.9592518450407399,95.93,High,86.337,56,12,15,4
7704,284,0,4728,12.9250715,77.6375839,3.0,20.0,3.0,2.0,12,0.4625217804568349,46.25,Low,41.625,29,4,4,1
7704,15,1,4728,13.0217922,77.6032642,21.0,10.0,2.0,5.0,6,0.02200541593115199,2.2,Low,11.98,12,2,2,0
7704,365,0,432,12.971225,77.5063956,8.0,9.0,1.0,1.0,2,0.01060032819538156,1.06,Low,0.9540000000000001,5,2,2,0
7704,4894,0,623,12.9462213,77.5954317,1.0,19.0,12.0,1.0,51,0.06084438764422609,6.08,Low,5.472,8,2,2,0
7704,4894,0,432,13.0343816,77.5303494,3.0,17.0,12.0,6.0,50,0.970451418706181,97.05,High,87.345,57,12,15,4
7704,4894,0,623,12.9436966,77.5973655,5.0,13.0,1.0,5.0,2,0.09293515485297824,9.29,Low,8.360999999999999,10,2,2,0
7704,4894,0,4728,12.9738692,77.5794406,5.0,25.0,1.0,3.0,4,0.022242353801117304,2.22,Low,1.9980000000000002,6,2,2,0
7704,4894,0,623,12.9712674,77.5664824,19.0,1.0,12.0,4.0,48,0.5107651497500076,51.08,Medium,45.972,32,4,4,1
7704,284,0,4728,12.9938639,77.5844374,20.0,7.0,3.0,3.0,10,0.970435368391255,97.04,High,87.33600000000001,57,12,15,4
7704,365,0,4728,12.8583284,77.5894205,23.0,3.0,4.0,2.0,14,0.8496371349106777,84.96,High,76.464,50,8,10,2
7704,4894,0,623,12.9622433,77.5628658,0.0,29.0,11.0,2.0,48,0.97005073970564,97.01,High,87.30900000000001,57,12,15,4
467,480,0,354,12.9166569,77.6099531,23.0,7.0,1.0,6.0,1,0.11228189231706606,11.23,Low,10.107000000000001,11,2,2,0
7704,480,1,413,13.0371565,77.5352186,23.0,24.0,12.0,6.0,51,0.9697111168965069,96.97,High,97.273,63,12,15,4
7704,284,1,269,12.9905555,77.6609074,2.0,16.0,12.0,5.0,50,0.40564161387631353,40.56,Low,46.504000000000005,32,4,4,1
7704,4894,0,413,13.0358764,77.5895083,20.0,30.0,11.0,3.0,48,0.9858338165206693,98.58,High,88.722,58,12,15,4
7704,458,0,4728,12.9062767,77.5854083,21.0,25.0,1.0,3.0,4,0.9640032844197404,96.4,High,86.76,57,12,15,4
7704,4894,0,354,12.9004738,77.6270826,5.0,12.0,12.0,1.0,50,0.2280010176702562,22.8,Low,20.52,17,2,2,0
7704,4894,0,4728,12.9946264,77.4951019,5.0,15.0,3.0,4.0,11,0.4652098111798221,46.52,Low,41.868,30,4,4,1
7704,458,0,4728,12.9640628,77.5699987,6.0,6.0,4.0,5.0,14,0.9549359319762685,95.49,High,85.941,56,12,15,4
7704,4894,0,413,13.0924993,77.5970429,0.0,10.0,1.0,2.0,2,0.9835247185072981,98.35,High,88.515,58,12,15,4
7704,4894,0,4728,13.0600554,77.465896,7.0,22.0,1.0,0.0,4,0.00048116158284432486,0.05,Low,0.045000000000000005,5,2,2,0
7704,4894,0,253,12.9568784,77.7027456,21.0,15.0,11.0,2.0,46,0.990864663769135,99.09,High,89.18100000000001,58,12,15,4
7704,4894,0,4728,13.0294384,77.5386352,21.0,28.0,3.0,3.0,13,0.9720586869965845,97.21,High,87.48899999999999,57,12,15,4
7704,537,0,4728,12.9873073,77.5495367,21.0,24.0,3.0,6.0,12,0.9637668588676891,96.38,High,86.742,57,12,15,4
7704,458,0,4728,12.9937741,77.5957802,6.0,3.0,4.0,2.0,14,0.027372740851434173,2.74,Low,2.466,6,2,2,0
467,480,0,253,12.9694376,77.7006327,20.0,14.0,12.0,3.0,50,0.9905749130201238,99.06,High,89.15400000000001,58,12,15,4
7704,4894,0,354,12.9199275,77.6210883,9.0,28.0,12.0,3.0,52,0.9498412030511859,94.98,High,85.482,56,12,15,4
7704,4894,0,413,13.040118,77.5439573,23.0,21.0,12.0,3.0,51,0.9950018813626318,99.5,High,89.55,58,12,15,4
7704,284,0,4728,13.0101317,77.7002983,4.0,2.0,3.0,5.0,9,0.01739484270251007,1.74,Low,1.566,5,2,2,0
7704,4894,0,432,13.0297868,77.5380071,21.0,14.0,11.0,1.0,46,0.9599596372499848,96.0,High,86.4,56,12,15,4
7704,4894,0,4728,13.0102333,77.6975197,18.0,1.0,4.0,0.0,14,0.05682408111328794,5.68,Low,5.112,8,2,2,0
7704,638,0,4728,13.0069151,77.5838779,18.0,1.0,4.0,0.0,14,0.9688720841603952,96.89,High,87.20100000000001,57,12,15,4
7704,4894,0,432,13.0345783,77.5298356,21.0,15.0,1.0,0.0,3,0.9662733529154992,96.63,High,86.967,57,12,15,4
7704,4894,0,4728,12.9591044,77.5555818,0.0,29.0,1.0,0.0,5,0.9680518864471453,96.81,High,87.129,57,12,15,4
7704,4894,0,4728,13.0413286,77.6226459,4.0,27.0,2.0,1.0,9,0.9905562133789232,99.06,High,89.15400000000001,58,12,15,4
7704,4894,0,623,12.9846424,77.5970767,22.0,18.0,12.0,0.0,51,0.9115467146584609,91.15,High,82.03500000000001,54,8,10,2
7704,4894,0,413,13.0409505,77.5175086,22.0,4.0,1.0,3.0,1,0.9880508401907229,98.81,High,88.929,58,12,15,4
7704,170,0,233,12.90708248,77.54605802,21.0,3.0,1.0,2.0,1,0.053271792538389304,5.33,Low,4.797000000000001,7,2,2,0
7704,4894,0,413,13.0978923,77.5670813,2.0,14.0,12.0,3.0,50,0.03721021173829877,3.72,Low,3.3480000000000003,7,2,2,0
7704,4894,0,4728,12.9170139,77.6735186,21.0,28.0,3.0,3.0,13,0.26706292808746485,26.71,Low,24.039,19,2,2,0
7704,458,0,4728,12.99703217,77.58456258,6.0,6.0,4.0,5.0,14,0.9765381796593332,97.65,High,87.885,57,12,15,4
7704,4894,0,4728,12.9681141,77.5873478,6.0,5.0,4.0,4.0,14,0.9038470124628291,90.38,High,81.342,53,8,10,2
7704,4894,0,358,13.010822,77.5838862,18.0,23.0,11.0,3.0,47,0.9889876054163453,98.9,High,89.01,58,12,15,4
7704,4894,0,4728,13.1988858,77.6956627,20.0,6.0,12.0,2.0,49,0.004973091803761749,0.5,Low,0.45,5,2,2,0
7704,4894,0,4728,12.8973434,77.5999214,5.0,16.0,3.0,5.0,11,0.982023102003518,98.2,High,88.38000000000001,58,12,15,4
7704,458,0,4728,13.0427544,77.5870278,6.0,26.0,3.0,1.0,13,0.9959859865533052,99.6,High,89.64,58,12,15,4
7704,4894,0,623,12.959612,77.5559197,1.0,19.0,11.0,6.0,46,0.9278282814892633,92.78,High,83.50200000000001,55,8,10,2
7704,4894,0,269,12.9643483,77.5968067,0.0,17.0,11.0,4.0,46,0.9469840998521097,94.7,High,85.23,56,12,15,4
7704,284,0,4728,12.9601533,77.5633429,22.0,7.0,3.0,3.0,10,0.6762490830681274,67.62,Medium,60.858000000000004,41,4,4,1
7704,170,0,354,12.9279171,77.6211756,19.0,11.0,1.0,3.0,2,0.9467927038681707,94.68,High,85.212,56,12,15,4
7704,480,1,413,13.0460503,77.5560309,2.0,13.0,1.0,5.0,2,0.9010600704397763,90.11,High,91.099,59,12,15,4
7704,136,0,4728,13.0412739,77.6176409,1.0,22.0,2.0,3.0,8,0.981814097670207,98.18,High,88.36200000000001,58,12,15,4
7704,4894,0,4728,13.0386615,77.5896061,12.0,15.0,2.0,3.0,7,0.9966390666591944,99.66,High,89.694,58,12,15,4
7704,4894,1,4728,12.9642872,77.5855534,1.0,5.0,4.0,4.0,14,0.9793450546720576,97.93,High,98.13700000000001,63,12,15,4
7704,4894,0,413,13.0251867,77.5853333,0.0,12.0,11.0,6.0,45,0.9699822792883742,97.0,High,87.3,57,12,15,4
7704,170,0,318,13.0705131,77.6205588,1.0,1.0,1.0,0.0,1,0.17021573218850428,17.02,Low,15.318,14,2,2,0
7704,4894,0,4728,13.0246658,77.5851625,1.0,27.0,3.0,2.0,13,0.9744654729064434,97.45,High,87.705,57,12,15,4
7704,4894,0,358,13.0018255,77.5839711,4.0,14.0,1.0,6.0,2,0.9911296612598844,99.11,High,89.199,58,12,15,4
7704,458,0,4728,12.9345691,77.6297146,9.0,9.0,3.0,5.0,10,0.46468559489380523,46.47,Low,41.823,30,4,4,1
7704,638,0,4728,13.067431,77.4509417,14.0,8.0,3.0,4.0,10,0.00026737624101096736,0.03,Low,0.027,5,2,2,0
7704,4894,0,4728,12.9901121,77.5048214,6.0,28.0,3.0,3.0,13,0.9782251672970499,97.82,High,88.038,57,12,15,4
7704,4894,0,4728,12.9573329,77.5520376,6.0,21.0,2.0,2.0,8,0.97418371385496,97.42,High,87.678,57,12,15,4
7704,4894,0,4728,12.9320917,77.6872483,22.0,1.0,4.0,0.0,14,0.9817554145805207,98.18,High,88.36200000000001,58,12,15,4
7704,4894,0,623,12.9574675,77.5519898,2.0,14.0,11.0,1.0,46,0.9718889719090018,97.19,High,87.471,57,12,15,4
7704,4894,0,4728,13.0355513,77.5265219,7.0,8.0,3.0,4.0,10,0.9630138211240671,96.3,High,86.67,57,12,15,4
7704,4894,0,623,12.9920652,77.5714496,0.0,9.0,1.0,1.0,2,0.04297278324818902,4.3,Low,3.87,7,2,2,0
7704,638,0,4728,12.9453679,77.5278975,22.0,22.0,2.0,3.0,8,0.9652347832976447,96.52,High,86.868,57,12,15,4
7704,4894,0,4728,13.0634941,77.4561606,20.0,1.0,1.0,0.0,1,0.0003648391528541813,0.04,Low,0.036000000000000004,5,2,2,0
7704,136,0,4728,12.938803,77.7474107,22.0,17.0,3.0,6.0,11,0.002575147506258954,0.26,Low,0.234,5,2,2,0
467,480,1,4728,13.0504812,77.4909712,12.0,15.0,2.0,3.0,7,0.0006267062003631849,0.06,Low,10.054,11,2,2,0
7704,4894,0,623,12.9738982,77.5694867,3.0,12.0,11.0,6.0,45,0.0249125396947407,2.49,Low,2.241,6,2,2,0
7704,458,0,4728,13.0205324,77.5519074,7.0,6.0,4.0,5.0,14,0.9407877168444827,94.08,High,84.672,55,8,10,2
7704,4894,0,4728,12.908511,77.6282229,7.0,27.0,1.0,5.0,4,0.9632076381716768,96.32,High,86.688,57,12,15,4
7704,284,0,4728,13.0055562,77.6627612,19.0,14.0,3.0,3.0,11,0.7481524128599749,74.82,Medium,67.338,45,8,10,2
7704,638,0,318,13.0262338,77.6200698,9.0,1.0,12.0,4.0,48,0.1939745802172702,19.4,Low,17.46,15,2,2,0
7704,537,0,354,12.9235861,77.6188269,5.0,16.0,12.0,5.0,50,0.9582413211336048,95.82,High,86.238,56,12,15,4
7704,537,0,4728,12.9311998,77.6868948,8.0,6.0,4.0,5.0,14,0.9785992746194327,97.86,High,88.074,57,12,15,4
7704,365,0,4728,12.9862133,77.6461867,18.0,22.0,2.0,3.0,8,0.9607684401145691,96.08,High,86.472,56,12,15,4
7704,4894,0,358,12.9857296,77.5265996,8.0,21.0,11.0,1.0,47,0.9733770909628972,97.34,High,87.60600000000001,57,12,15,4
7704,4894,0,4728,12.9524768,77.6997647,20.0,22.0,1.0,0.0,4,0.9845208736048376,98.45,High,88.605,58,12,15,4
7704,4894,0,4728,12.9728222,77.5690057,7.0,6.0,4.0,5.0,14,0.02251838108627779,2.25,Low,2.025,6,2,2,0
7704,365,0,432,12.89030403,77.48279024,10.0,12.0,11.0,6.0,45,0.05411870186807517,5.41,Low,4.869000000000001,7,2,2,0
7704,4894,0,4728,13.0457526,77.5056862,19.0,23.0,3.0,5.0,12,0.9254212613270811,92.54,High,83.286,54,8,10,2
7704,458,0,4728,12.9987856,77.5839664,4.0,26.0,3.0,1.0,13,0.9833423081170226,98.33,High,88.497,58,12,15,4
7704,4894,0,4728,12.9883918,77.5106077,21.0,28.0,3.0,3.0,13,0.9753592886277804,97.54,High,87.786,57,12,15,4
7704,4894,0,318,13.0410203,77.6209527,23.0,11.0,12.0,0.0,50,0.9508038871780468,95.08,High,85.572,56,12,15,4
467,480,0,354,12.9164396,77.6113131,22.0,19.0,11.0,6.0,46,0.09723491600380371,9.72,Low,8.748000000000001,10,2,2,0
7704,4894,0,4728,12.9453543,77.5279203,2.0,25.0,3.0,0.0,13,0.9635619964394263,96.36,High,86.724,57,12,15,4
7704,4894,0,413,13.0845542,77.5501542,8.0,21.0,11.0,1.0,47,0.02714723271147871,2.71,Low,2.439,6,2,2,0
7704,4894,0,253,12.9711432,77.7501075,5.0,30.0,11.0,3.0,48,0.010270964686079838,1.03,Low,0.927,5,2,2,0
7704,136,0,4728,13.0413786,77.621576,0.0,25.0,2.0,6.0,8,0.9815772394280078,98.16,High,88.344,58,12,15,4
7704,537,0,233,12.8551342,77.5887076,22.0,15.0,12.0,4.0,50,0.9821219435941666,98.21,High,88.389,58,12,15,4
7704,4894,0,4728,12.915425,77.5690071,21.0,12.0,3.0,1.0,11,0.35293315652073,35.29,Low,31.761,24,2,2,0
7704,4894,0,4728,12.9919839,77.5753274,21.0,17.0,3.0,6.0,11,0.027070638105961886,2.71,Low,2.439,6,2,2,0
